0,0.0061084
1,0.00610817
2,0.00610974
3,0.0061084
4,0.00611235
5,0.00610974
6,0.00611277
7,0.00611235
8,0.00611381
9,0.00611277
10,0.0061169
11,0.00611381
12,0.00611514
13,0.0061169
14,0.00611595
15,0.00611691
16,0.00611559
17,0.00611692
18,0.00612148
19,0.00611694
20,0.00612412
21,0.00612148
22,0.00612429
23,0.00612412
24,0.00612157
25,0.00612429
26,0.00612885
27,0.00612432
28,0.00613383
29,0.00612885
30,0.00613649
31,0.00613383
32,0.00613571
33,0.00613649
34,0.00613692
35,0.00613649
36,0.00613872
37,0.00613692
38,0.00613993
39,0.00613876
40,0.00613931
41,0.00613994
42,0.00613916
43,0.00613995
44,0.00613976
45,0.00613995
46,0.00613992
47,0.00613995
48,0.0061399
49,0.00613995
50,0.00613994
51,0.00613995
52,0.00613975
53,0.00613995
54,0.00613989
55,0.00613995
56,0.00613995
57,0.00613995
58,0.00613842
59,0.00613995
60,0.00613861
61,0.00613995
62,0.00613988
63,0.00613995
64,0.00613983
65,0.00613995
66,0.00613886
67,0.00613995
68,0.00613745
69,0.00613995
70,0.00613876
71,0.00613995
72,0.0061396
73,0.00613995
74,0.00613807
75,0.00613995
76,0.00613818
77,0.00613995
78,0.00613993
79,0.00613995
80,0.00613991
81,0.00613995
82,0.00613941
83,0.00613995
84,0.00613994
85,0.00613995
86,0.00613896
87,0.00613995
88,0.00613769
89,0.00613995
90,0.00613992
91,0.00613995
92,0.00613995
93,0.00613995
94,0.00613993
95,0.00613995
96,0.00613995
97,0.00613995
98,0.00613973
99,0.00613995
100,0.00613973
101,0.00613995
102,0.00613937
103,0.00613995
104,0.0061399
105,0.00613995
106,0.00613856
107,0.00613995
108,0.00613993
109,0.00613995
110,0.00613969
111,0.00613995
112,0.00613992
113,0.00613995
114,0.00613963
115,0.00613995
116,0.00613958
117,0.00613995
118,0.00613937
119,0.00613995
120,0.00613983
121,0.00613995
122,0.00613362
123,0.00613995
124,0.00613975
125,0.00613995
126,0.0061397
127,0.00613995
128,0.00613982
129,0.00613995
130,0.00613986
131,0.00613995
132,0.00613975
133,0.00613995
134,0.00613993
135,0.00613995
136,0.00613962
137,0.00613995
138,0.00613904
139,0.00613995
140,0.00613945
141,0.00613995
142,0.00613983
143,0.00613995
144,0.00613902
145,0.00613995
146,0.00613995
147,0.00613995
148,0.00613465
149,0.00613995
150,0.00613953
151,0.00613995
152,0.00613977
153,0.00613995
154,0.00613812
155,0.00613995
156,0.00613958
157,0.00613995
158,0.00613992
159,0.00613995
160,0.00613994
161,0.00613995
162,0.00613989
163,0.00613995
164,0.00613974
165,0.00613995
166,0.00613995
167,0.00613995
168,0.00613861
169,0.00613995
170,0.00613995
171,0.00613995
172,0.00613994
173,0.00613995
174,0.00613993
175,0.00613995
176,0.00613991
177,0.00613995
178,0.00613876
179,0.00613995
180,0.00613986
181,0.00613995
182,0.00613976
183,0.00613995
184,0.00613968
185,0.00613995
186,0.00613883
187,0.00613995
188,0.00613947
189,0.00613995
190,0.0061394
191,0.00613995
192,0.00613989
193,0.00613995
194,0.00613993
195,0.00613995
196,0.00613965
197,0.00613995
198,0.00613912
199,0.00613995
200,0.0061391
201,0.00613995
202,0.00613991
203,0.00613995
204,0.00613988
205,0.00613995
206,0.00613972
207,0.00613995
208,0.00613991
209,0.00613995
210,0.00613923
211,0.00613995
212,0.00613989
213,0.00613995
214,0.00613954
215,0.00613995
216,0.00613969
217,0.00613995
218,0.00613943
219,0.00613995
220,0.00613994
221,0.00613995
222,0.00613954
223,0.00613995
224,0.0061398
225,0.00613995
226,0.00613995
227,0.00613995
228,0.00613991
229,0.00613995
230,0.00613982
231,0.00613995
232,0.00613966
233,0.00613995
234,0.00613956
235,0.00613995
236,0.00613992
237,0.00613995
238,0.00613951
239,0.00613995
240,0.00613782
241,0.00613995
242,0.0061379
243,0.00613995
244,0.00613978
245,0.00613995
246,0.0061384
247,0.00613995
248,0.00613978
249,0.00613995
250,0.00613989
251,0.00613995
252,0.00613992
253,0.00613995
254,0.00613819
255,0.00613995
256,0.00613991
257,0.00613995
258,0.00613977
259,0.00613995
260,0.00613995
261,0.00613995
262,0.00613932
263,0.00613995
264,0.00613921
265,0.00613995
266,0.00613994
267,0.00613995
268,0.00613921
269,0.00613995
270,0.00613973
271,0.00613995
272,0.00613876
273,0.00613995
274,0.00613923
275,0.00613995
276,0.00613977
277,0.00613995
278,0.00613842
279,0.00613995
280,0.00613988
281,0.00613995
282,0.00613986
283,0.00613995
284,0.0061388
285,0.00613995
286,0.00613993
287,0.00613995
288,0.00613995
289,0.00613995
290,0.00613987
291,0.00613995
292,0.00613974
293,0.00613995
294,0.00613993
295,0.00613995
296,0.00613982
297,0.00613995
298,0.00613962
299,0.00613995
300,0.00613991
301,0.00613995
302,0.00613994
303,0.00613995
304,0.00613972
305,0.00613995
306,0.00613982
307,0.00613995
308,0.00613981
309,0.00613995
310,0.00613994
311,0.00613995
312,0.0061399
313,0.00613995
314,0.00613983
315,0.00613995
316,0.00613982
317,0.00613995
318,0.00613989
319,0.00613995
320,0.00613968
321,0.00613995
322,0.00613763
323,0.00613995
324,0.00613992
325,0.00613995
326,0.00613922
327,0.00613995
328,0.00613977
329,0.00613995
330,0.00613813
331,0.00613995
332,0.00613966
333,0.00613995
334,0.00613975
335,0.00613995
336,0.00613969
337,0.00613995
338,0.00613989
339,0.00613995
340,0.00613994
341,0.00613995
342,0.00613971
343,0.00613995
344,0.0061393
345,0.00613995
346,0.00613994
347,0.00613995
348,0.00613995
349,0.00613995
350,0.00613988
351,0.00613995
352,0.00613942
353,0.00613995
354,0.0061383
355,0.00613995
356,0.00613987
357,0.00613995
358,0.00613948
359,0.00613995
360,0.00613935
361,0.00613995
362,0.00613957
363,0.00613995
364,0.00613991
365,0.00613995
366,0.00613965
367,0.00613995
368,0.00613839
369,0.00613995
370,0.00613995
371,0.00613995
372,0.00613991
373,0.00613995
374,0.00613975
375,0.00613995
376,0.00613957
377,0.00613995
378,0.0061397
379,0.00613995
380,0.0061392
381,0.00613995
382,0.00613961
383,0.00613995
384,0.00613893
385,0.00613995
386,0.00613995
387,0.00613995
388,0.0061383
389,0.00613995
390,0.00613937
391,0.00613995
392,0.00613962
393,0.00613995
394,0.00613813
395,0.00613995
396,0.00613942
397,0.00613995
398,0.00613909
399,0.00613995
400,0.00613989
401,0.00613995
402,0.00613995
403,0.00613995
404,0.00613994
405,0.00613995
406,0.00613988
407,0.00613995
408,0.00613987
409,0.00613995
410,0.0061395
411,0.00613995
412,0.00613941
413,0.00613995
414,0.00613968
415,0.00613995
416,0.00613926
417,0.00613995
418,0.00613989
419,0.00613995
420,0.00613973
421,0.00613995
422,0.00613956
423,0.00613995
424,0.00613948
425,0.00613995
426,0.00613963
427,0.00613995
428,0.0061394
429,0.00613995
430,0.00613843
431,0.00613995
432,0.00613952
433,0.00613995
434,0.00613859
435,0.00613995
436,0.00613814
437,0.00613995
438,0.00613952
439,0.00613995
440,0.00613992
441,0.00613995
442,0.00613921
443,0.00613995
444,0.00613991
445,0.00613995
446,0.00613937
447,0.00613995
448,0.00613976
449,0.00613995
450,0.00613963
451,0.00613995
452,0.00613961
453,0.00613995
454,0.00613966
455,0.00613995
456,0.00613994
457,0.00613995
458,0.00613968
459,0.00613995
460,0.00613974
461,0.00613995
462,0.00613995
463,0.00613995
464,0.00613995
465,0.00613995
466,0.00613849
467,0.00613995
468,0.00613971
469,0.00613995
470,0.00613959
471,0.00613995
472,0.00613981
473,0.00613995
474,0.00613993
475,0.00613995
476,0.00613923
477,0.00613995
478,0.00613935
479,0.00613995
480,0.00613792
481,0.00613995
482,0.00613948
483,0.00613995
484,0.00613928
485,0.00613995
486,0.00613992
487,0.00613995
488,0.00613993
489,0.00613995
490,0.00613885
491,0.00613995
492,0.0061399
493,0.00613995
494,0.006139
495,0.00613995
496,0.00613958
497,0.00613995
498,0.00613968
499,0.00613995
500,0.00613745
501,0.00613995
502,0.00613912
503,0.00613995
504,0.00613919
505,0.00613995
506,0.00613964
507,0.00613995
508,0.00613965
509,0.00613995
510,0.00613981
511,0.00613995
512,0.00613963
513,0.00613995
514,0.00613988
515,0.00613995
516,0.00613323
517,0.00613995
518,0.00613895
519,0.00613995
520,0.00613919
521,0.00613995
522,0.00613992
523,0.00613995
524,0.00613994
525,0.00613995
526,0.00613964
527,0.00613995
528,0.00613986
529,0.00613995
530,0.00613981
531,0.00613995
532,0.00613966
533,0.00613995
534,0.00613995
535,0.00613995
536,0.00613835
537,0.00613995
538,0.00613955
539,0.00613995
540,0.00613993
541,0.00613995
542,0.00613979
543,0.00613995
544,0.00613937
545,0.00613995
546,0.00613994
547,0.00613995
548,0.00613988
549,0.00613995
550,0.00613912
551,0.00613995
552,0.00613995
553,0.00613995
554,0.00613967
555,0.00613995
556,0.00613822
557,0.00613995
558,0.00613966
559,0.00613995
560,0.00613936
561,0.00613995
562,0.00613992
563,0.00613995
564,0.00613989
565,0.00613995
566,0.00613995
567,0.00613995
568,0.00613896
569,0.00613995
570,0.00613995
571,0.00613995
572,0.00613994
573,0.00613995
574,0.00613992
575,0.00613995
576,0.00613969
577,0.00613995
578,0.00613988
579,0.00613995
580,0.00613993
581,0.00613995
582,0.00613967
583,0.00613995
584,0.00613995
585,0.00613995
586,0.00613947
587,0.00613995
588,0.00613974
589,0.00613995
590,0.00613961
591,0.00613995
592,0.00613725
593,0.00613995
594,0.0061399
595,0.00613995
596,0.00613908
597,0.00613995
598,0.00613966
599,0.00613995
600,0.00613988
601,0.00613995
602,0.00613816
603,0.00613995
604,0.00613961
605,0.00613995
606,0.00613969
607,0.00613995
608,0.00613957
609,0.00613995
610,0.00613976
611,0.00613995
612,0.00613977
613,0.00613995
614,0.00613983
615,0.00613995
616,0.00613956
617,0.00613995
618,0.00613978
619,0.00613995
620,0.00613971
621,0.00613995
622,0.00613928
623,0.00613995
624,0.0061397
625,0.00613995
626,0.00613971
627,0.00613995
628,0.00613961
629,0.00613995
630,0.00613988
631,0.00613995
632,0.00613949
633,0.00613995
634,0.00613992
635,0.00613995
636,0.00613988
637,0.00613995
638,0.00613979
639,0.00613995
640,0.00613977
641,0.00613995
642,0.00613993
643,0.00613995
644,0.00613945
645,0.00613995
646,0.00613994
647,0.00613995
648,0.00613992
649,0.00613995
650,0.00613971
651,0.00613995
652,0.00613829
653,0.00613995
654,0.00613993
655,0.00613995
656,0.00613968
657,0.00613995
658,0.00613974
659,0.00613995
660,0.00613877
661,0.00613995
662,0.00613517
663,0.00613995
664,0.00613766
665,0.00613995
666,0.00613969
667,0.00613995
668,0.00613972
669,0.00613995
670,0.00613924
671,0.00613995
672,0.00613972
673,0.00613995
674,0.00613967
675,0.00613995
676,0.00613817
677,0.00613995
678,0.00613974
679,0.00613995
680,0.00613989
681,0.00613995
682,0.00613995
683,0.00613995
684,0.0061395
685,0.00613995
686,0.00613994
687,0.00613995
688,0.00613988
689,0.00613995
690,0.00613907
691,0.00613995
692,0.0061387
693,0.00613995
694,0.00613975
695,0.00613995
696,0.00613832
697,0.00613995
698,0.0061399
699,0.00613995
700,0.00613995
701,0.00613995
702,0.00613966
703,0.00613995
704,0.00613991
705,0.00613995
706,0.00613995
707,0.00613995
708,0.00613966
709,0.00613995
710,0.00613809
711,0.00613995
712,0.00613992
713,0.00613995
714,0.00613957
715,0.00613995
716,0.00613926
717,0.00613995
718,0.00613914
719,0.00613995
720,0.00613974
721,0.00613995
722,0.0061396
723,0.00613995
724,0.00613877
725,0.00613995
726,0.00613967
727,0.00613995
728,0.00613971
729,0.00613995
730,0.00613993
731,0.00613995
732,0.00613994
733,0.00613995
734,0.00613992
735,0.00613995
736,0.00613969
737,0.00613995
738,0.00613992
739,0.00613995
740,0.0061399
741,0.00613995
742,0.00613965
743,0.00613995
744,0.00613993
745,0.00613995
746,0.00613984
747,0.00613995
748,0.00613967
749,0.00613995
750,0.00613984
751,0.00613995
752,0.00613994
753,0.00613995
754,0.00613989
755,0.00613995
756,0.00613835
757,0.00613995
758,0.00613994
759,0.00613995
760,0.00613973
761,0.00613995
762,0.00613967
763,0.00613995
764,0.00613966
765,0.00613995
766,0.00613994
767,0.00613995
768,0.0061399
769,0.00613995
770,0.00613952
771,0.00613995
772,0.00613943
773,0.00613995
774,0.0061392
775,0.00613995
776,0.00613637
777,0.00613995
778,0.00613995
779,0.00613995
780,0.00613966
781,0.00613995
782,0.0061396
783,0.00613995
784,0.00613987
785,0.00613995
786,0.00613961
787,0.00613995
788,0.00613986
789,0.00613995
790,0.00613962
791,0.00613995
792,0.00613953
793,0.00613995
794,0.00613981
795,0.00613995
796,0.00613965
797,0.00613995
798,0.00613927
799,0.00613995
800,0.00613988
801,0.00613995
802,0.00613987
803,0.00613995
804,0.00613976
805,0.00613995
806,0.00613995
807,0.00613995
808,0.00613993
809,0.00613995
810,0.00613966
811,0.00613995
812,0.00613988
813,0.00613995
814,0.00613915
815,0.00613995
816,0.00613917
817,0.00613995
818,0.00613992
819,0.00613995
820,0.00613972
821,0.00613995
822,0.00613932
823,0.00613995
824,0.00613854
825,0.00613995
826,0.00613987
827,0.00613995
828,0.00613927
829,0.00613995
830,0.00613785
831,0.00613995
832,0.00613813
833,0.00613995
834,0.00613942
835,0.00613995
836,0.00613887
837,0.00613995
838,0.00613985
839,0.00613995
840,0.00613932
841,0.00613995
842,0.00613985
843,0.00613995
844,0.00613966
845,0.00613995
846,0.00613957
847,0.00613995
848,0.00613971
849,0.00613995
850,0.0061395
851,0.00613995
852,0.00613988
853,0.00613995
854,0.00613952
855,0.00613995
856,0.00613898
857,0.00613995
858,0.00613893
859,0.00613995
860,0.00613993
861,0.00613995
862,0.00613867
863,0.00613995
864,0.00613958
865,0.00613995
866,0.00613879
867,0.00613995
868,0.00613985
869,0.00613995
870,0.00613945
871,0.00613995
872,0.0061396
873,0.00613995
874,0.00613932
875,0.00613995
876,0.00613969
877,0.00613995
878,0.00613993
879,0.00613995
880,0.00613995
